"","keyword","row_num"
"100644","INTEGRODIFFERENTIAL EQUATIONS",100644
"100645","LIFE CYCLE",100645
"100646","PLANNING",100646
"100647","PRODUCT DESIGN",100647
"100648","QUALITY CONTROL",100648
"100649","DEVELOPMENT STRATEGIES",100649
"100650","HIERARCHICAL STRUCTURES",100650
"100651","INNOVATIVE ACTIVITIES",100651
"100652","MANAGEMENT ACCOUNTING",100652
"100653","MANAGEMENT ACCOUNTING SYSTEMS",100653
"100654","METHODOLOGICAL APPROACH",100654
"100655","MONITORING AND EVALUATIONS",100655
"100656","ORGANIZATION OF INFORMATIONS",100656
"100657","COSTS",100657
"100658","COMMERCE",100658
"100659","CREATIVITY TECHNIQUES",100659
"100660","DESIGN THINKING",100660
"100661","ECONOMIC RETURNS",100661
"100662","INNOVATION IDEAS",100662
"100663","MARKET ENVIRONMENT",100663
"100664","PRODUCT INNOVATION",100664
"100665","REALIZABILITY",100665
"100666","TECHNICAL SYSTEMS",100666
"100667","COMPUTER CIRCUITS",100667
"100668","ARTIFICIAL INTELLIGENCE",100668
"100669","ENVIRONMENTAL TECHNOLOGY",100669
"100670","INTERNET OF THINGS",100670
"100671","PREDICTIVE ANALYTICS",100671
"100672","SUSTAINABLE DEVELOPMENT",100672
"100673","DIGITAL SUPPLY CHAIN",100673
"100674","INTERNET OF THINGS (IOT)",100674
"100675","LATEST TECHNOLOGY",100675
"100676","POTENTIAL BARRIERS",100676
"100677","SUPPLY CHAIN MANAGEMENTS (SCM)",100677
"100678","SUSTAINABLE PRACTICES",100678
"100679","SUSTAINABLE SUPPLY CHAINS",100679
"100680","TECHNOLOGY MANAGEMENTS",100680
"100681","SUPPLY CHAIN MANAGEMENT",100681
"100682","CIVIL AVIATION",100682
"100683","INFORMATION MANAGEMENT",100683
"100684","INFORMATION SYSTEMS",100684
"100685","INFORMATION USE",100685
"100686","SAFETY ENGINEERING",100686
"100687","APPLICATION SYSTEMS",100687
"100688","CIVIL AVIATION SAFETIES",100688
"100689","EVALUATION RESULTS",100689
"100690","FUZZY ANALYTIC HIERARCHY PROCESS",100690
"100691","INFORMATION SAFETY",100691
"100692","INFORMATION SYSTEM SECURITY",100692
"100693","OPERATING CHARACTERISTICS",100693
"100694","SAFETY EVALUATIONS",100694
"100695","QUALITY CONTROL",100695
"100696","ENERGY EFFICIENCY",100696
"100697","ENERGY UTILIZATION",100697
"100698","ENVIRONMENTAL TECHNOLOGY",100698
"100699","MARKETING",100699
"100700","BEHAVIOURAL CHANGES",100700
"100701","COMMUNICATION METHOD",100701
"100702","ENERGY EFFICIENT TECHNOLOGY",100702
"100703","LONG-TERM ORIENTATION",100703
"100704","MANAGERIAL IMPLICATIONS",100704
"100705","TECHNOLOGY MANAGEMENTS",100705
"100706","TECHNOLOGY PROVIDERS",100706
"100707","THEORY OF PLANNED BEHAVIOUR",100707
"100708","INVESTMENTS",100708
"100709","AGRICULTURAL ROBOTS",100709
"100710","AGRICULTURE",100710
"100711","AUTOMATION",100711
"100712","DATA TRANSFER",100712
"100713","DATA VISUALIZATION",100713
"100714","GLOBAL SYSTEM FOR MOBILE COMMUNICATIONS",100714
"100715","INDUSTRIAL MANAGEMENT",100715
"100716","MANUFACTURE",100716
"100717","AGRICULTURAL TECHNOLOGIES",100717
"100718","DATA MANAGEMENT TOOLS",100718
"100719","HORTICULTURAL CROPS",100719
"100720","MANAGEMENT OF TECHNOLOGY",100720
"100721","MOBILE APPLICATIONS",100721
"100722","OPERATIONAL PROCESSING",100722
"100723","RECORDING DEVICES",100723
"100724","VISUALIZATION SYSTEM",100724
"100725","INFORMATION MANAGEMENT",100725
"100726","COSTS",100726
"100727","DECISION MAKING",100727
"100728","LIFE CYCLE",100728
"100729","STOCHASTIC SYSTEMS",100729
"100730","ACQUISITION COSTS",100730
"100731","EQUIPMENT LIFE",100731
"100732","EQUIPMENT REPLACEMENT",100732
"100733","OPERATION AND MAINTENANCE",100733
"100734","OPTIMAL SEQUENCE",100734
"100735","POLICY DECISIONS",100735
"100736","STOCHASTIC DYNAMIC PROGRAMMING",100736
"100737","STOCHASTIC VARIABLE",100737
"100738","DYNAMIC PROGRAMMING",100738
"100739","ARTICLE",100739
"100740","CONTROLLED STUDY",100740
"100741","COST",100741
"100742","DECISION MAKING",100742
"100743","DECISION TREE",100743
"100744","DETERMINISTIC DYNAMIC PROGRAMMING",100744
"100745","HEALTH CARE POLICY",100745
"100746","HEALTH ECONOMICS",100746
"100747","KEEP REPLACE SEQUENCE",100747
"100748","LIFE CYCLE ASSESSMENT",100748
"100749","MAINTENANCE COST",100749
"100750","MEDICAL EQUIPMENT REPLACEMENT",100750
"100751","OUTCOME ASSESSMENT",100751
"100752","PRIORITY JOURNAL",100752
"100753","PROBABILITY",100753
"100754","PROFIT",100754
"100755","SIMULATION",100755
"100756","STATISTICAL ANALYSIS",100756
"100757","STATISTICAL PARAMETERS",100757
"100758","STOCHASTIC DYNAMIC PROGRAMMING",100758
"100759","STOCHASTIC MODEL",100759
"100760","ACCESSIBILITY",100760
"100761","AIRPORT",100761
"100762","BIOMETRY",100762
"100763","INNOVATION",100763
"100764","TECHNOLOGY ADOPTION",100764
"100765","TRANSPORTATION SAFETY",100765
"100766","ITALY",100766
"100767","COMPETITION POLICY",100767
"100768","INDUSTRIAL COMPETITION",100768
"100769","INDUSTRIAL POLICY",100769
"100770","INNOVATION",100770
"100771","TRANSACTION COST",100771
"100772","BENCHMARKING",100772
"100773","INTERNATIONAL TRADE",100773
"100774","EMPLOYEE PARTICIPATION",100774
"100775","ENGINEERING RESOURCES",100775
"100776","GLOBAL MARKET",100776
"100777","INNOVATION CENTERS",100777
"100778","INNOVATION MANAGEMENT",100778
"100779","INNOVATION STRATEGY",100779
"100780","KEY PERFORMANCE INDICATORS",100780
"100781","RESEARCH AND DEVELOPMENT",100781
"100782","COST ENGINEERING",100782
"100783","INDUSTRIAL MANAGEMENT",100783
"100784","SERVICE INDUSTRY",100784
"100785","TOURISM INDUSTRY",100785
"100786","GOVERNMENT AGENCIES",100786
"100787","HEALTHCARE SECTORS",100787
"100788","ONLINE PLATFORMS",100788
"100789","SERVICE SECTORS",100789
"100790","TECHNOLOGY MANAGEMENTS",100790
"100791","INFORMATION MANAGEMENT",100791
"100792","LIFE CYCLE",100792
"100793","CONSUMER DEMANDS",100793
"100794","DISRUPTIVE INNOVATIONS",100794
"100795","EMERGING ECONOMIES",100795
"100796","ENGINEERING AND TECHNOLOGY",100796
"100797","GLOBAL COMPETITION",100797
"100798","MARKET VOLATILITY",100798
"100799","PRODUCT LIFE CYCLES",100799
"100800","SYSTEMATIC RESEARCH",100800
"100801","ECONOMICS",100801
"100802","AUTONOMOUS VEHICLES",100802
"100803","DECISION MAKING",100803
"100804","PRODUCT DESIGN",100804
"100805","AUTONOMOUS DRIVING",100805
"100806","BUSINESS DECISIONS",100806
"100807","COMPUTING SYSTEM",100807
"100808","CRITICAL BUSINESS",100808
"100809","DECISION PROCESS",100809
"100810","ENGINEERING MANAGERS",100810
"100811","LIFE CASE",100811
"100812","TECHNOLOGY START-UP",100812
"100813","PLANT STARTUP",100813
"100814","ARTIFICIAL INTELLIGENCE",100814
"100815","INFORMATION MANAGEMENT",100815
"100816","RESEARCH AND DEVELOPMENT MANAGEMENT",100816
"100817","ARTIFICIAL INTELLIGENCE TECHNOLOGIES",100817
"100818","DECISION SUPPORT SYSTEM (DSS)",100818
"100819","INNOVATION MANAGEMENT",100819
"100820","MANAGEMENT PRACTICES",100820
"100821","MANAGING INNOVATION",100821
"100822","PROJECT SELECTION",100822
"100823","PUBLIC SECTOR",100823
"100824","RESEARCH AND DEVELOPMENT",100824
"100825","DECISION SUPPORT SYSTEMS",100825
"100826","ADVANCED ANALYTICS",100826
"100827","BIG DATA",100827
"100828","DATA ANALYTICS",100828
"100829","HUMAN RESOURCE MANAGEMENT",100829
"100830","INVESTMENTS",100830
"100831","COMPETITIVE ADVANTAGE",100831
"100832","DYNAMIC CAPABILITIES",100832
"100833","FUTURE RESEARCH DIRECTIONS",100833
"100834","IN-SERVICE SYSTEMS",100834
"100835","MANAGEMENT CAPABILITIES",100835
"100836","RELATIONSHIP KNOWLEDGE",100836
"100837","RESOURCE-BASED VIEW",100837
"100838","TECHNOLOGY MANAGEMENTS",100838
"100839","COMPETITION",100839
"100840","COMPETITIVENESS",100840
"100841","DATA MANAGEMENT",100841
"100842","DELPHI ANALYSIS",100842
"100843","MODEL VALIDATION",100843
"100844","PLANNING THEORY",100844
"100845","SERVICE SECTOR",100845
"100846","DECISION MAKING",100846
"100847","FINANCE",100847
"100848","GAS INDUSTRY",100848
"100849","SUSTAINABLE DEVELOPMENT",100849
"100850","UNCERTAINTY ANALYSIS",100850
"100851","DECISION MAKING MODELS",100851
"100852","EXPERT EVALUATION",100852
"100853","MULTI CRITERIA DECISION MAKING",100853
"100854","SUPPLY CHAIN FINANCES",100854
"100855","SUSTAINABLE SUPPLY CHAINS",100855
"100856","TECHNOLOGY MANAGEMENTS",100856
"100857","UNCERTAIN ENVIRONMENTS",100857
"100858","UNCERTAINTY ENVIRONMENT",100858
"100859","SUPPLY CHAIN MANAGEMENT",100859
"100860","DECISION MAKING",100860
"100861","DECISION SUPPORT SYSTEMS",100861
"100862","MANUFACTURE",100862
"100863","SUSTAINABLE DEVELOPMENT",100863
"100864","INNOVATION CAPABILITY",100864
"100865","MANAGEMENT DECISIONS",100865
"100866","MANUFACTURING COMPANIES",100866
"100867","MANUFACTURING FIRMS",100867
"100868","MANUFACTURING INDUSTRIES",100868
"100869","MULTI-CRITERIA DECISION ANALYSIS",100869
"100870","SUPPLY CHAIN INNOVATIONS",100870
"100871","SUSTAINABLE SUPPLY CHAINS",100871
"100872","SUPPLY CHAINS",100872
"100873","INDUSTRIAL TECHNOLOGY",100873
"100874","INNOVATION",100874
"100875","MANUFACTURING",100875
"100876","RESEARCH AND DEVELOPMENT",100876
"100877","RESOURCE ALLOCATION",100877
"100878","SUPPLY CHAIN MANAGEMENT",100878
"100879","SUSTAINABILITY",100879
"100880","ADOPTION",100880
"100881","ARTICLE",100881
"100882","FEAR",100882
"100883","INVESTMENT",100883
"100884","MANUFACTURING INDUSTRY",100884
"100885","MULTICRITERIA DECISION ANALYSIS",100885
"100886","RESOURCE ALLOCATION",100886
"100887","WORKLOAD",100887
"100888","INDIA",100888
"100889","IEEE STANDARDS",100889
"100890","INFORMATION MANAGEMENT",100890
"100891","LONG TERM EVOLUTION (LTE)",100891
"100892","OPEN SYSTEMS",100892
"100893","IEEE 802.11 TECHNOLOGY",100893
"100894","INTELLIGENT MECHANISMS",100894
"100895","MEDIUM ACCESS CONTROL LAYER",100895
"100896","MULTI-PATH TRANSMISSION CONTROL PROTOCOLS",100896
"100897","OFF-THE-SHELF HARDWARES",100897
"100898","OPEN SYSTEMS INTERCONNECTIONS",100898
"100899","TECHNOLOGY MANAGEMENTS",100899
"100900","WIRELESS BACK-HAUL NETWORKS",100900
"100901","MEDIUM ACCESS CONTROL",100901
"100902","CIRCADIAN RHYTHM SLEEP DISORDER",100902
"100903","FEMALE",100903
"100904","HABIT",100904
"100905","HUMAN",100905
"100906","MALE",100906
"100907","PATHOPHYSIOLOGY",100907
"100908","PHYSIOLOGY",100908
"100909","PSYCHOLOGY",100909
"100910","QUESTIONNAIRE",100910
"100911","SLEEP",100911
"100912","SLEEP HYGIENE",100912
"100913","SOMNOLENCE",100913
"100914","STUDENT",100914
"100915","TIME FACTOR",100915
"100916","UNIVERSITY",100916
"100917","VIDEO GAME",100917
"100918","YOUNG ADULT",100918
"100919","FEMALE",100919
"100920","HABITS",100920
"100921","HUMANS",100921
"100922","INTERNET USE",100922
"100923","MALE",100923
"100924","SLEEP",100924
"100925","SLEEP DISORDERS",100925
"100926","CIRCADIAN RHYTHM",100926
"100927","SLEEP HYGIENE",100927
"100928","SLEEPINESS",100928
"100929","STUDENTS",100929
"100930","SURVEYS AND QUESTIONNAIRES",100930
"100931","TIME FACTORS",100931
"100932","UNIVERSITIES",100932
"100933","VIDEO GAMES",100933
"100934","YOUNG ADULT",100934
"100935","AGRICULTURAL ROBOTS",100935
"100936","AGRICULTURE",100936
"100937","BUSINESS DEVELOPMENT",100937
"100938","DEVELOPMENT AND APPLICATIONS",100938
"100939","DIGITAL INNOVATIONS",100939
"100940","DIGITAL TECHNOLOGIES",100940
"100941","INNOVATION MANAGEMENT",100941
"100942","INNOVATION PLATFORMS",100942
"100943","POTENTIAL TECHNOLOGIES",100943
"100944","WORKING ENVIRONMENT",100944
"100945","REAL TIME SYSTEMS",100945
"100946","DATA PRIVACY",100946
"100947","REGULATORY COMPLIANCE",100947
"100948","RISK ASSESSMENT",100948
"100949","ASSESSMENT OF PROCESS",100949
"100950","DESIGN AND DEVELOPMENT",100950
"100951","DIGITAL COMPLIANCE",100951
"100952","DIGITAL TRANSFORMATION",100952
"100953","INFORMATION TECHNOLOGY MANAGEMENT",100953
"100954","PROCESS CAPABILITIES",100954
"100955","TECHNOLOGICAL ASPECTS",100955
"100956","TRANSDISCIPLINARITY",100956
"100957","METADATA",100957
"100958","EMPLOYMENT",100958
"100959","PERSONNEL",100959
"100960","AI APPLICATIONS",100960
"100961","CAREER DEVELOPMENT",100961
"100962","CHATBOTS",100962
"100963","EMPLOYEE ENGAGEMENT",100963
"100964","ORGANIZATIONAL IMPLEMENTATION",100964
"100965","POTENTIAL BENEFITS",100965
"100966","VIRTUAL ASSISTANTS",100966
"100967","ARTIFICIAL INTELLIGENCE",100967
"100968","DEFORESTATION",100968
"100969","POLLUTION CONTROL",100969
"100970","SUPPLY CHAINS",100970
"100971","SUSTAINABLE DEVELOPMENT",100971
"100972","ENVIRONMENTAL OUTCOME",100972
"100973","FINANCIAL PERFORMANCE",100973
"100974","INDUSTRY ASSOCIATION",100974
"100975","INDUSTRY SPECIFIC PRODUCTS",100975
"100976","MULTI-NATIONAL COMPANIES",100976
"100977","NONGOVERNMENTAL ORGANIZATIONS",100977
"100978","QUALITATIVE INTERVIEWS",100978
"100979","SUPPLY CHAIN COORDINATION",100979
"100980","BEEF",100980
"100981","KNOWLEDGE MANAGEMENT",100981
"100982","LIFE CYCLE",100982
"100983","RISK MANAGEMENT",100983
"100984","SECURITY OF DATA",100984
"100985","BUSINESS ARCHITECTURE",100985
"100986","CORPORATE INFORMATION SYSTEMS",100986
"100987","DIGITAL ENTERPRISE",100987
"100988","DIGITAL TECHNOLOGIES",100988
"100989","INFORMATION TECHNOLOGIES AND SYSTEMS",100989
"100990","IT INFRASTRUCTURES",100990
"100991","RISK MANAGEMENT SYSTEMS",100991
"100992","QUALITY MANAGEMENT",100992
"100993","ENVIRONMENTAL MANAGEMENT",100993
"100994","LIFE CYCLE",100994
"100995","QUALITY MANAGEMENT",100995
"100996","SECURITY OF DATA",100996
"100997","ENTERPRISE IS",100997
"100998","INNOVATION MANAGEMENT",100998
"100999","INTEGRATED INFORMATIONS",100999
"101000","MANAGEMENT OF INNOVATION",101000
"101001","INFORMATION MANAGEMENT",101001
"101002","ENGINEERING RESEARCH",101002
"101003","CONCEPTUAL FRAMEWORKS",101003
"101004","DESIGN THINKING",101004
"101005","INNOVATION MANAGEMENT",101005
"101006","INNOVATION METHODS",101006
"101007","INNOVATION PROCESS",101007
"101008","STATE OF THE ART",101008
"101009","STRUCTURED PROCESS",101009
"101010","CROWDSOURCING",101010
"101011","DECISION MAKING",101011
"101012","CONCEPTUAL FRAMEWORKS",101012
"101013","CULTURE OF INNOVATIONS",101013
"101014","INNOVATION PROCESS",101014
"101015","MULTIPLE-CASE STUDY",101015
"101016","STRATEGIC CHALLENGES",101016
"101017","PERSONNEL",101017
"101018","ADAPTIVE MANAGEMENT",101018
"101019","ASSESSMENT METHOD",101019
"101020","CARRYING CAPACITY",101020
"101021","SOCIAL DEVELOPMENT",101021
"101022","URBANIZATION",101022
"101023","WASTEWATER",101023
"101024","WATER MANAGEMENT",101024
"101025","WATER QUALITY",101025
"101026","WATER RESOURCE",101026
"101027","PROFESSIONAL ASPECTS",101027
"101028","STUDENTS",101028
"101029","SURVEYS",101029
"101030","BACKGROUND INFORMATION",101030
"101031","ENGINEERING POSITION",101031
"101032","ENGINEERING PROFESSION",101032
"101033","ENGINEERING PROGRAM",101033
"101034","ENGINEERING TECHNOLOGY PROGRAM",101034
"101035","ENGINEERING TECHNOLOGY STUDENTS",101035
"101036","HANDS-ON LABORATORIES",101036
"101037","PRIVATE INSTITUTIONS",101037
"101038","ENGINEERING EDUCATION",101038
"101039","ARTIFICIAL INTELLIGENCE",101039
"101040","BANKING",101040
"101041","FINTECH",101041
"101042","SERVICE INDUSTRY",101042
"101043","ARCHITECTURAL INNOVATION",101043
"101044","DIGITAL TRANSFORMATION",101044
"101045","EMERGING COUNTRIES",101045
"101046","FINANCIAL SERVICE",101046
"101047","LITERATURE REVIEWS",101047
"101048","MANAGEMENT OF TECHNOLOGY AND INNOVATIONS",101048
"101049","MULTIPLE DIMENSIONS",101049
"101050","TECHNOLOGICAL INNOVATION",101050
"101051","COMPETITION",101051
"101052","CURRENT CHARACTERISTIC",101052
"101053","INNOVATION MANAGEMENT",101053
"101054","LONGITUDINAL ANALYSIS",101054
"101055","NATIONAL INNOVATION POLICY",101055
"101056","NATIONAL INNOVATION SYSTEMS",101056
"101057","TECHNOLOGICAL CHANGE",101057
"101058","TECHNOLOGICAL DEVELOPMENT",101058
"101059","TECHNOLOGICAL PROGRESS",101059
"101060","INDUSTRIAL MANAGEMENT",101060
"101061","INDUSTRIAL MANAGEMENT",101061
"101062","INTELLECTUAL PROPERTY",101062
"101063","KNOWLEDGE BASED SYSTEMS",101063
"101064","INNOVATION MANAGEMENT",101064
"101065","INTELLECTUAL PROPERTY PROTECTION",101065
"101066","INTERNATIONAL FEDERATION",101066
"101067","KNOWLEDGE-BASED SOCIETY",101067
"101068","QUALITATIVE APPROACH",101068
"101069","SCIENCE AND TECHNOLOGY",101069
"101070","TEACHING AND RESEARCHES",101070
"101071","TECHNOLOGICAL INNOVATION",101071
"101072","LAWS AND LEGISLATION",101072
"101073","ARTIFICIAL INTELLIGENCE",101073
"101074","ENGINEERING EDUCATION",101074
"101075","INDUSTRIAL MANAGEMENT",101075
"101076","TRAFFIC CONGESTION",101076
"101077","DOMINANT DESIGN",101077
"101078","EMERGING TECHNOLOGIES",101078
"101079","EVOLUTION OF TECHNOLOGY",101079
"101080","LITERATURE REVIEWS",101080
"101081","MANAGEMENT OF TECHNOLOGY",101081
"101082","SYSTEMATIC ANALYSIS",101082
"101083","TECHNOLOGY MANAGEMENTS",101083
"101084","TECHNOLOGY PUSHES",101084
"101085","COMPETITION",101085
"101086","COMMERCE",101086
"101087","COSTS",101087
"101088","INDUSTRY 4.0",101088
"101089","OUTSOURCING",101089
"101090","SERVICE INDUSTRY",101090
"101091","CONSUMPTION PATTERNS",101091
"101092","HIGH QUALITY SERVICE",101092
"101093","INTERNATIONAL COMPETITIVENESS",101093
"101094","IT SERVICE PROVIDERS",101094
"101095","LEGACY TECHNOLOGIES",101095
"101096","MANAGEMENT OF TECHNOLOGY",101096
"101097","PRODUCT COMPETITIVENESS",101097
"101098","ROLE OF TECHNOLOGIES",101098
"101099","COMPETITION",101099
"101100","DECISION MAKING",101100
"101101","INDUSTRIAL MANAGEMENT",101101
"101102","MACHINE LEARNING",101102
"101103","PREDICTIVE ANALYTICS",101103
"101104","RAILROAD CARS",101104
"101105","RAILROAD TRANSPORTATION",101105
"101106","RAILROADS",101106
"101107","VEHICLES",101107
"101108","WAGES",101108
"101109","CATASTROPHIC FAILURES",101109
"101110","DECISION MAKING PROCESS",101110
"101111","MACHINE LEARNING TECHNIQUES",101111
"101112","MAINTENANCE SCHEDULING",101112
"101113","MAINTENANCE STRATEGIES",101113
"101114","PROGNOSTICS AND HEALTH MANAGEMENTS",101114
"101115","REMAINING USEFUL LIVES",101115
"101116","TECHNOLOGY MANAGEMENTS",101116
"101117","PREDICTIVE MAINTENANCE",101117
"101118","MODELING LANGUAGES",101118
"101119","NATURAL LANGUAGE PROCESSING SYSTEMS",101119
"101120","BIBLIOMETRIC ANALYSIS",101120
"101121","ENGINEERING AND TECHNOLOGY",101121
"101122","NATURAL LANGUAGE PROCESSING",101122
"101123","RESEARCH OPPORTUNITIES",101123
"101124","SCIENTIFIC DISCIPLINE",101124
"101125","STRATEGIC MANAGEMENT",101125
"101126","TECHNOLOGY ANALYSIS",101126
"101127","TECHNOLOGY MANAGEMENTS",101127
"101128","INDUSTRIAL MANAGEMENT",101128
"101129","EMBEDDED SYSTEMS",101129
"101130","INDUSTRIAL MANAGEMENT",101130
"101131","INDUSTRIAL RESEARCH",101131
"101132","MAPPING",101132
"101133","BIBLIOMETRIC ANALYSIS",101133
"101134","CYBER-PHYSICAL SYSTEMS (CPS)",101134
"101135","DIGITAL TECHNOLOGIES",101135
"101136","INDUSTRIAL MANUFACTURERS",101136
"101137","INNOVATION MANAGEMENT",101137
"101138","SCIENCE AND TECHNOLOGY",101138
"101139","TECHNICAL DOCUMENTS",101139
"101140","TECHNOLOGICAL TRENDS",101140
"101141","INDUSTRY 4.0",101141
"101142","DIGITAL TRANSFORMATION",101142
"101143","INNOVATION MANAGEMENT",101143
"101144","INNOVATIVE CAPABILITY",101144
"101145","INTEGRATION PROJECTS",101145
"101146","MATURITY ASSESSMENTS",101146
"101147","OPERATIONAL EFFICIENCIES",101147
"101148","RESEARCH METHODOLOGIES",101148
"101149","RESOURCE EFFICIENCIES",101149
"101150","EFFICIENCY",101150
"101151","DEVELOPING COUNTRIES",101151
"101152","GAS INDUSTRY",101152
"101153","GASES",101153
"101154","INDUSTRIAL MANAGEMENT",101154
"101155","PETROLEUM PROSPECTING",101155
"101156","PETROLEUM REFINING",101156
"101157","PETROLEUM TRANSPORTATION",101157
"101158","CONTEXTUALIZATION",101158
"101159","CRITICAL REVIEW",101159
"101160","FINISHED PRODUCTS",101160
"101161","OIL AND GAS SECTOR",101161
"101162","ROADMAPPING",101162
"101163","TECHNOLOGICAL CAPABILITY",101163
"101164","VALUE CHAINS",101164
"101165","PETROLEUM INDUSTRY",101165
"101166","ACCIDENT",101166
"101167","ARTICLE",101167
"101168","CHINA",101168
"101169","CONCEPTUAL FRAMEWORK",101169
"101170","HUMAN",101170
"101171","INFORMATION SYSTEM",101171
"101172","MANAGER",101172
"101173","STRUCTURAL EQUATION MODELING",101173
"101174","BUILDING INDUSTRY",101174
"101175","CHINA",101175
"101176","PERSONNEL MANAGEMENT",101176
"101177","PSYCHOLOGICAL RESILIENCE",101177
"101178","SAFETY",101178
"101179","CHINA",101179
"101180","CONSTRUCTION INDUSTRY",101180
"101181","HUMANS",101181
"101182","INFORMATION MANAGEMENT",101182
"101183","PERSONNEL MANAGEMENT",101183
"101184","RESILIENCE",101184
"101185","PSYCHOLOGICAL",101185
"101186","SAFETY MANAGEMENT",101186
"101187","TECHNOLOGICAL FORECASTING",101187
"101188","AGGREGATION PROCESS",101188
"101189","CRITICAL MASS",101189
"101190","INITIATION PROCESS",101190
"101191","INNOVATION DIFFUSION",101191
